parametre,source_table,candidats_geo,ambiguite_type,decision,confiance,justification
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:359:rejet_domestique:rejet_domestique:0.000 || qualite.source_pollution_prelevement:af9c052e-852f-4cf6-b6b4-5e78c9b737bc:MBC_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:104:TMH_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:61b8c3f3-f903-400b-9097-df56ccbacfeb:TMH_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:173:KSN_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:66aa0ca6-25f5-4ea0-8f1b-2e6d419e11a6:KSN_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:61:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:243b5454-4c5f-45f0-9f61-5c2f387d427f:OMN_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:123:IMK_DOM_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:b18ce074-6b9b-46a1-9ff9-c6dd7e0212c6:IMK_DOM_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:176:ORG_DOM_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:6db47a20-a0c9-494e-9713-0de4c29e0f03:ORG_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:58:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:9b2be06e-4ed8-44f7-ac49-daff457e5121:LOJ_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:246:LOD_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:10df2245-7f17-478b-9ef3-252d0a4b8f90:LOD_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:11:BBR-PDS_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:eece9f84-ecb9-4058-9a0b-c2369ba40783:BBR_PDS_R4 (E.M):point_pollution:0.000 || infra.rejet_domestique:10:BBR-PDS_R3:rejet_domestique:2.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Source,staging.raw_idp_2024_src_pollution_globale,infra.stations:330:source ammes dechquonda:station:0.000 || infra.stations_mesure:7fe59c88-d667-42c0-8b3b-865831737e65:source ammes dechquonda:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:74:SHZ_DOM2_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:bd26d42a-8f15-4669-b71f-dffd45c0193a:SHZ_DOM2_R4:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:80:SHZ_DOM2_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:7d2f0428-9461-4664-bea5-e38107218ddb:SHZ_DOM2_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:81:SHZ_DOM2_R5:rejet_domestique:0.000 || qualite.source_pollution_prelevement:00b3ba35-2eb5-4596-a4ae-4d228db49e29:SHZ_DOM2_R5:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:243:AKA_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:e704042d-843c-4e18-abc8-028b8e0b28a6:AKA_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:73:SHZ_DOM5_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:7689d507-8b7c-4b6c-bc58-a8b6766991fb:SHZ_DOM5_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:4:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:03299489-8e2e-45f0-88dc-0182a20ab9b2:REJET ABATTOIR GUIGOU:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:142:SEF_DOM_11:rejet_domestique:0.000 || qualite.source_pollution_prelevement:e33aff57-87e0-4b5b-a2f2-b9f3e06537e4:SEF_PDOM_R3 (E.M):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:75:SHZ_DOM3_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:0cb71770-8a7a-4614-be8c-8a2bca89612d:SHZ_DOM3_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Oued,staging.raw_idp_2024_src_pollution_globale,infra.stations:79:pt rs 302:station:0.000 || infra.stations_mesure:ad4adaa1-eaa1-4653-b976-5328ff0e36c2:pt rs 302:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:e0007fd4-7c1c-49a0-b584-24734fdfb18d:REJET BOULEMANE (EM):point_pollution:0.000 || infra.rejet_domestique:59:BOL_PDOM_R1 :rejet_domestique:0.871,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:149: AZA_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:172eb839-799a-4899-bbe9-82b8432fb8a9:AZZABA:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:190:ACH_PDS_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:efe3cc07-c0a7-4d1e-b235-4b2241f5dff7:ACH_PDS_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:161:TNT_PDS_R6:rejet_domestique:0.000 || qualite.source_pollution_prelevement:ababc484-d959-4bc7-a630-72fa744e1a5a:TNT_PDS_R6:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:33:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:fa61802e-69e6-422c-8199-1f5d353cd03d:REJET ABATTOIR TAOUNATE:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.huilerie:357:Non-connue 04:huilerie:0.000 || qualite.source_pollution_prelevement:dce4c4df-e9f6-400b-94a8-9f47c9fb1fb6:MTA_PDOM_R4:point_pollution:0.000,plusieurs_candidats_distincts,VALIDATION_METIER_REQUISE,FAIBLE,Plusieurs entites distinctes partagent la meme localisation ou un XY trop proche ; arbitrage metier indispensable.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:185:BHD_PDS_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:e2fd21f7-75d9-4eae-a625-6ef21e55cd4e:BHD_PDS_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:121:MNZ_DOM_R10:rejet_domestique:0.000 || qualite.source_pollution_prelevement:1084ee38-427d-4082-8643-41f32c70114d:MNZ_DOM_R10 (E.M):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:0f197f1c-7429-41aa-8ea8-f7298336e152:REJET ABATTOIR SKOURA MDAZ:point_pollution:0.000 || infra.rejet_abattoir:3:abattoir:rejet_abattoir:0.954,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:45:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:eb14f5f4-c3d2-4c77-b85b-61bde4f74975:REJET ABATTOIR MATMATA:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.stations:77:station el kouchet:station:0.000 || infra.stations_mesure:ebf1df46-dc1b-4301-9071-e750d57e7962:station el kouchet:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:51:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:cd909e42-34a7-4390-ae10-26f4f6570c60:REJET ABATTOIR TAHLA:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:205:BF_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:53efbcfb-452e-4d77-b809-9a11bb6f0f52:BF_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:213:OZ_DECH_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:4aad3899-911e-4255-a9a8-c15dd0ab671e:OZ_DECH_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:50:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:b35320a8-7ea2-422e-94d3-40363d3616df:REJET ABATTOIR OULED ZBAIR:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:168:THS_PDS_R1 :rejet_domestique:0.000 || qualite.source_pollution_prelevement:17196d75-1407-4e5b-a0b8-b38f14e05d3e:THS_PDS_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:48:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:24c89e3d-bccf-4239-96fe-b858f0d75a01:REJET ABATTOIR OUED AMLIL:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:197:OA_DOM_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:1d05534e-2578-4f77-93c9-41819ba9b232:OA_DOM_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:24c7d6e0-f170-44f4-af39-c899640dd423:M_DOM_R1:point_pollution:0.000 || infra.rejet_domestique:225:M_DOM_R1:rejet_domestique:0.900,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:2:BA_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:3af34f80-bdbe-4129-97e3-4269265187f4:BA_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:40:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:0a8ef114-de35-44c4-afa1-8251972f57ea:REJET ABATTOIR BAB MARZOUKA:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:55:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:f3755f9d-161f-4606-8c03-e2cba2bc0567:REJET ABATTOIR BNI FTAH:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:029fbe08-b148-4ab2-9f2b-f258371c43be:TAZ_PDOM_R9:point_pollution:0.000 || qualite.source_pollution_prelevement:bf9462ff-bf75-48ea-83f1-3514cb97186b:TAZ_PDOM_R6:point_pollution:0.000,plusieurs_candidats_distincts,VALIDATION_METIER_REQUISE,FAIBLE,Plusieurs entites distinctes partagent la meme localisation ou un XY trop proche ; arbitrage metier indispensable.
Rejet,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:029fbe08-b148-4ab2-9f2b-f258371c43be:TAZ_PDOM_R9:point_pollution:0.000 || qualite.source_pollution_prelevement:bf9462ff-bf75-48ea-83f1-3514cb97186b:TAZ_PDOM_R6:point_pollution:0.000,plusieurs_candidats_distincts,VALIDATION_METIER_REQUISE,FAIBLE,Plusieurs entites distinctes partagent la meme localisation ou un XY trop proche ; arbitrage metier indispensable.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:44:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:ff06abe3-1a8e-4a1d-886b-b0a0e9bc7a03:REJET ABATTOIR GALDMANE:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:165:piezonetre plage des nations:station:0.000 || infra.stations_mesure:58e2a5ed-a9f9-4385-95f6-bd1a59368e02:piezonetre plage des nations:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:198:piezomètre:station:0.000 || infra.stations_mesure:646d85e6-635b-4243-8632-b2547b60b595:piezomètre:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:163:puit el ghouazi:station:0.000 || infra.stations_mesure:e562429f-9fe9-498b-989c-6847ddd10f63:puit el ghouazi:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:70:amont kenitra:station:0.000 || infra.stations_mesure:bfb9a874-e472-4b2c-86d8-7ccf01c5e08e:amont kenitra:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:197:forage:station:0.000 || infra.stations_mesure:84da0337-e665-4514-9317-de9888914a1d:forage:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:153:puits à captage cuvelé:station:0.000 || infra.stations_mesure:fc3ab6b8-6669-4c96-be17-8f63b8d63927:puits à captage cuvelé:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:51:brg garde du sebou:station:0.000 || infra.stations:94:amont barrage de garde:station:0.000 || infra.stations_mesure:5533ab49-e2ed-4580-862d-32146588bbf5:brg garde du sebou:station:0.002 || infra.stations_mesure:c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef:amont barrage de garde:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:51:brg garde du sebou:station:0.000 || infra.stations:94:amont barrage de garde:station:0.000 || infra.stations_mesure:5533ab49-e2ed-4580-862d-32146588bbf5:brg garde du sebou:station:0.002 || infra.stations_mesure:c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef:amont barrage de garde:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:175:forage:station:0.000 || infra.stations_mesure:b63de6b8-3652-4402-846a-44cc3a7e22c5:forage:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:176:piezomètre :station:0.000 || infra.stations_mesure:f87df845-bf1b-430d-b116-2c354b9749e0:piezomètre :station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:64:aval rejet tifelt:station:0.000 || infra.stations_mesure:abbd0423-1320-4e97-b2fb-305c220b2d88:aval rejet tifelt:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:181:forage:station:0.000 || infra.stations_mesure:e06b2116-a639-4114-976e-7e9f43df2ed0:forage:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:186:piezometre:station:0.000 || infra.stations:210:puit douar tewirza (ain assou):station:0.000 || infra.stations_mesure:b97150a6-b0c1-4a3d-97cd-dd1e3f0e6e3e:piezometre:station:0.002 || infra.stations_mesure:cfedc584-165b-40e4-a467-fdbc4f31efdf:puit douar tewirza (ain assou):station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:270:puits khlifi ramou:station:0.000 || infra.stations_mesure:38c78f2c-d947-4e07-9712-8d920ad7315c:puits khlifi ramou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:188:puit eaux et forets ain assou:station:0.000 || infra.stations_mesure:061e7e15-b57c-4ac7-8d03-800a6e94f32e:puit eaux et forets ain assou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:322:puits hrichmane:station:0.000 || infra.stations_mesure:695c90b6-8c73-4302-a824-5475cfc1276e:puits hrichmane:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:324:puits ait yadine:station:0.000 || infra.stations_mesure:ebf68d4e-a7ce-4e6f-9810-64e49de5185e:puits ait yadine:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:167:puits à captage cuvelé:station:0.000 || infra.stations_mesure:f08b3230-eee6-460f-82db-cac7bcc6bddf:puits à captage cuvelé:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:95:el hammam:station:0.000 || infra.stations_mesure:d4831d6b-1b8f-4599-b54b-55bdc53a5675:el hammam:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_marche_cadre,infra.stations:24:had kourt:station:0.000 || infra.stations_mesure:eecf0ca7-8e8b-45b1-b00c-ae8e75fd60ce:had kourt:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
