table_source,id_ligne,date_valeur,ire,nom_source,parametre,coord_x,coord_y,source_srid_assumed,candidate_count,geo_status,matched_table,matched_entity_id,matched_entity_name,matched_entity_class,distance_m,candidates
staging.raw_idp_2024_mesures_qualite_marche_cadre,1402,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,TAC/TACs_°F,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1403,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,TA/Tas_meq/l,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1404,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,TA/Tas_°F,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1405,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,HCO3,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1406,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,CO3,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1407,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,OH-,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1408,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Cl-_IC,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1409,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,SO42-_IC,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1410,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,"somme
anions_meq/l",519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1411,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,"somme
anions_mg/l",519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1412,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Ca++,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1413,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Mg++,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1414,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,TH,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1415,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,NH4+ 2,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1416,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Na+,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1417,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,K+,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1418,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,"Somme
cations_meq/l",519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1419,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,"Somme
cations_mg/l",519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1420,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Bilan_Ionique,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1421,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Na+3,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1422,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,K+4,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1423,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,Fe,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1424,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,CT,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1425,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,CF,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1426,2025-10-17,,AVAL STEP KARIAT BA MOHAMED,SF,519684.0,418218.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1510,2025-10-20,,AVAL STEP EL HAJEB,DCO,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1511,2025-10-20,,AVAL STEP EL HAJEB,DBO5,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1512,2025-10-20,,AVAL STEP EL HAJEB,NTK Titri,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1513,2025-10-20,,AVAL STEP EL HAJEB,NTK Spectr,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1514,2025-10-20,,AVAL STEP EL HAJEB,NH4+ Spect,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1515,2025-10-20,,AVAL STEP EL HAJEB,NH4+ ,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1516,2025-10-20,,AVAL STEP EL HAJEB,PT,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1517,2025-10-20,,AVAL STEP EL HAJEB,PO43-,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1518,2025-10-20,,AVAL STEP EL HAJEB,MEST Filtr,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1519,2025-10-20,,AVAL STEP EL HAJEB,"Huiles
Graisses (H G T)",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1520,2025-10-20,,AVAL STEP EL HAJEB,"indice de phénol M:A
",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1521,2025-10-20,,AVAL STEP EL HAJEB,"Cond
25°C",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1522,2025-10-20,,AVAL STEP EL HAJEB,"Cond 25°C *0,9*0,01
",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1523,2025-10-20,,AVAL STEP EL HAJEB,"Cond 25°C *1,1*0,01
",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1524,2025-10-20,,AVAL STEP EL HAJEB,NO2- _Spectro.,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1525,2025-10-20,,AVAL STEP EL HAJEB,NO3-_Spectro,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1526,2025-10-20,,AVAL STEP EL HAJEB,TAC/TACs_meq/l,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1527,2025-10-20,,AVAL STEP EL HAJEB,TAC/TACs_°F,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1528,2025-10-20,,AVAL STEP EL HAJEB,TA/Tas_meq/l,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1529,2025-10-20,,AVAL STEP EL HAJEB,TA/Tas_°F,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1530,2025-10-20,,AVAL STEP EL HAJEB,HCO3,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1531,2025-10-20,,AVAL STEP EL HAJEB,CO3,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1532,2025-10-20,,AVAL STEP EL HAJEB,OH-,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1533,2025-10-20,,AVAL STEP EL HAJEB,Cl-_IC,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1534,2025-10-20,,AVAL STEP EL HAJEB,SO42-_IC,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1535,2025-10-20,,AVAL STEP EL HAJEB,"somme
anions_meq/l",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1536,2025-10-20,,AVAL STEP EL HAJEB,"somme
anions_mg/l",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1537,2025-10-20,,AVAL STEP EL HAJEB,Ca++,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1538,2025-10-20,,AVAL STEP EL HAJEB,Mg++,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1539,2025-10-20,,AVAL STEP EL HAJEB,TH,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1540,2025-10-20,,AVAL STEP EL HAJEB,NH4+ 2,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1541,2025-10-20,,AVAL STEP EL HAJEB,Na+,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1542,2025-10-20,,AVAL STEP EL HAJEB,K+,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1543,2025-10-20,,AVAL STEP EL HAJEB,"Somme
cations_meq/l",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1544,2025-10-20,,AVAL STEP EL HAJEB,"Somme
cations_mg/l",504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1545,2025-10-20,,AVAL STEP EL HAJEB,Bilan_Ionique,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1546,2025-10-20,,AVAL STEP EL HAJEB,Na+3,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1547,2025-10-20,,AVAL STEP EL HAJEB,K+4,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1548,2025-10-20,,AVAL STEP EL HAJEB,Fe,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1549,2025-10-20,,AVAL STEP EL HAJEB,CT,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1550,2025-10-20,,AVAL STEP EL HAJEB,CF,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1551,2025-10-20,,AVAL STEP EL HAJEB,SF,504570.0,348710.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1787,2025-10-22,,AVAL STEP AZROU,DCO,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1788,2025-10-22,,AVAL STEP AZROU,DBO5,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1789,2025-10-22,,AVAL STEP AZROU,NTK Titri,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1790,2025-10-22,,AVAL STEP AZROU,NTK Spectr,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1791,2025-10-22,,AVAL STEP AZROU,NH4+ Spect,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1792,2025-10-22,,AVAL STEP AZROU,NH4+ ,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1793,2025-10-22,,AVAL STEP AZROU,PT,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1794,2025-10-22,,AVAL STEP AZROU,PO43-,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1795,2025-10-22,,AVAL STEP AZROU,MEST Filtr,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1796,2025-10-22,,AVAL STEP AZROU,"Huiles
Graisses (H G T)",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1797,2025-10-22,,AVAL STEP AZROU,"indice de phénol M:A
",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1798,2025-10-22,,AVAL STEP AZROU,NO2- _Spectro.,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1799,2025-10-22,,AVAL STEP AZROU,NO3-_Spectro,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1800,2025-10-22,,AVAL STEP AZROU,TAC/TACs_meq/l,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1801,2025-10-22,,AVAL STEP AZROU,TAC/TACs_°F,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1802,2025-10-22,,AVAL STEP AZROU,TA/Tas_meq/l,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1803,2025-10-22,,AVAL STEP AZROU,TA/Tas_°F,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1804,2025-10-22,,AVAL STEP AZROU,HCO3,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1805,2025-10-22,,AVAL STEP AZROU,CO3,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1806,2025-10-22,,AVAL STEP AZROU,OH-,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1807,2025-10-22,,AVAL STEP AZROU,Cl-_IC,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1808,2025-10-22,,AVAL STEP AZROU,SO42-_IC,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1809,2025-10-22,,AVAL STEP AZROU,"somme
anions_meq/l",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1810,2025-10-22,,AVAL STEP AZROU,"somme
anions_mg/l",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1811,2025-10-22,,AVAL STEP AZROU,Ca++,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1812,2025-10-22,,AVAL STEP AZROU,Mg++,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1813,2025-10-22,,AVAL STEP AZROU,TH,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1814,2025-10-22,,AVAL STEP AZROU,NH4+ 2,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1815,2025-10-22,,AVAL STEP AZROU,Na+,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1816,2025-10-22,,AVAL STEP AZROU,K+,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1817,2025-10-22,,AVAL STEP AZROU,"Somme
cations_meq/l",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1818,2025-10-22,,AVAL STEP AZROU,"Somme
cations_mg/l",507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1819,2025-10-22,,AVAL STEP AZROU,Bilan_Ionique,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1820,2025-10-22,,AVAL STEP AZROU,Na+3,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1821,2025-10-22,,AVAL STEP AZROU,K+4,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1822,2025-10-22,,AVAL STEP AZROU,Fe,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1823,2025-10-22,,AVAL STEP AZROU,CT,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1824,2025-10-22,,AVAL STEP AZROU,CF,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1825,2025-10-22,,AVAL STEP AZROU,SF,507467.0,313351.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1959,2025-10-24,,AVAL STEP IFRANE,DCO,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1960,2025-10-24,,AVAL STEP IFRANE,DBO5,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1961,2025-10-24,,AVAL STEP IFRANE,NTK Titri,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1962,2025-10-24,,AVAL STEP IFRANE,NTK Spectr,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1963,2025-10-24,,AVAL STEP IFRANE,NH4+ Spect,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1964,2025-10-24,,AVAL STEP IFRANE,NH4+ ,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1965,2025-10-24,,AVAL STEP IFRANE,PT,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1966,2025-10-24,,AVAL STEP IFRANE,PO43-,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1967,2025-10-24,,AVAL STEP IFRANE,MEST Filtr,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1968,2025-10-24,,AVAL STEP IFRANE,"Huiles
Graisses (H G T)",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1969,2025-10-24,,AVAL STEP IFRANE,"indice de phénol M:A
",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1970,2025-10-24,,AVAL STEP IFRANE,NO2- _Spectro.,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1971,2025-10-24,,AVAL STEP IFRANE,NO3-_Spectro,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1972,2025-10-24,,AVAL STEP IFRANE,TAC/TACs_meq/l,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1973,2025-10-24,,AVAL STEP IFRANE,TAC/TACs_°F,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1974,2025-10-24,,AVAL STEP IFRANE,TA/Tas_meq/l,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1975,2025-10-24,,AVAL STEP IFRANE,TA/Tas_°F,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1976,2025-10-24,,AVAL STEP IFRANE,HCO3,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1977,2025-10-24,,AVAL STEP IFRANE,CO3,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1978,2025-10-24,,AVAL STEP IFRANE,OH-,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1979,2025-10-24,,AVAL STEP IFRANE,Cl-_IC,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1980,2025-10-24,,AVAL STEP IFRANE,SO42-_IC,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1981,2025-10-24,,AVAL STEP IFRANE,"somme
anions_meq/l",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1982,2025-10-24,,AVAL STEP IFRANE,"somme
anions_mg/l",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1983,2025-10-24,,AVAL STEP IFRANE,Ca++,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1984,2025-10-24,,AVAL STEP IFRANE,Mg++,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1985,2025-10-24,,AVAL STEP IFRANE,TH,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1986,2025-10-24,,AVAL STEP IFRANE,NH4+ 2,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1987,2025-10-24,,AVAL STEP IFRANE,Na+,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1988,2025-10-24,,AVAL STEP IFRANE,K+,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1989,2025-10-24,,AVAL STEP IFRANE,"Somme
cations_meq/l",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1990,2025-10-24,,AVAL STEP IFRANE,"Somme
cations_mg/l",523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1991,2025-10-24,,AVAL STEP IFRANE,Bilan_Ionique,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1992,2025-10-24,,AVAL STEP IFRANE,Na+3,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_marche_cadre,1993,2025-10-24,,AVAL STEP IFRANE,K+4,523437.0,331724.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
